"","customerID","tenure","PhoneService","Contract","PaperlessBilling","PaymentMethod","MonthlyCharges","TotalCharges","Churn","gender","SeniorCitizen","Partner","Dependents","MultipleLines","InternetService","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies"
"156","6551-GNYDG",14,"Yes","Month-to-month","Yes","Bank transfer (automatic)",80.9,1152.8,"No","Female",0,"Yes","Yes","No","Fiber optic","No","No","No","No","No","Yes"
"157","9167-APMXZ",22,"Yes","Month-to-month","Yes","Bank transfer (automatic)",84.15,1821.95,"No","Female",0,"No","No","Yes","Fiber optic","No","No","No","No","Yes","No"
"158","2749-CTKAJ",22,"Yes","One year","No","Mailed check",20.15,419.9,"No","Male",0,"Yes","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"159","6371-NZYEG",16,"Yes","Two year","No","Mailed check",64.25,1024,"No","Male",0,"Yes","Yes","No","DSL","Yes","No","Yes","No","Yes","No"
"160","7554-NEWDD",10,"Yes","Two year","No","Bank transfer (automatic)",25.7,251.6,"No","Male",0,"No","No","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"161","8992-VONJD",13,"Yes","Month-to-month","Yes","Electronic check",56,764.55,"No","Female",0,"No","Yes","No","DSL","Yes","Yes","No","No","No","No"
"162","0867-MKZVY",20,"Yes","Month-to-month","No","Electronic check",82.4,1592.35,"Yes","Female",0,"Yes","No","Yes","Fiber optic","Yes","No","No","No","No","No"
"163","4482-EWFMI",2,"Yes","Month-to-month","Yes","Electronic check",69.7,135.2,"No","Female",0,"No","No","No","Fiber optic","No","No","No","No","No","No"
"164","4648-YPBTM",53,"Yes","Two year","Yes","Bank transfer (automatic)",73.9,3958.25,"No","Male",0,"No","No","Yes","DSL","No","Yes","Yes","Yes","No","Yes"
"165","2907-ILJBN",11,"Yes","One year","No","Mailed check",20.6,233.9,"No","Female",0,"Yes","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"166","6345-FZOQH",69,"Yes","Two year","No","Mailed check",19.9,1363.45,"No","Male",0,"Yes","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"167","3376-BMGFE",4,"Yes","Month-to-month","Yes","Bank transfer (automatic)",70.9,273,"Yes","Female",0,"No","No","No","Fiber optic","No","No","No","No","No","No"
"168","5997-OPVFA",72,"Yes","Two year","Yes","Bank transfer (automatic)",89.05,6254.45,"No","Male",0,"Yes","No","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes"
"169","3445-HXXGF",58,"No","Month-to-month","Yes","Electronic check",45.3,2651.2,"Yes","Male",1,"Yes","No","No phone service","DSL","No","Yes","Yes","No","No","Yes"
"170","1159-WFSGR",16,"Yes","Month-to-month","No","Electronic check",20.4,321.4,"No","Female",0,"Yes","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"171","7654-YWJUF",43,"Yes","One year","Yes","Bank transfer (automatic)",84.25,3539.25,"No","Male",0,"Yes","No","No","Fiber optic","Yes","No","Yes","Yes","No","No"
"172","1875-QIVME",2,"Yes","Month-to-month","Yes","Electronic check",104.4,242.8,"Yes","Female",0,"Yes","No","Yes","Fiber optic","No","No","Yes","Yes","Yes","Yes"
"173","6727-IOTLZ",14,"Yes","Two year","No","Mailed check",81.95,1181.75,"No","Male",0,"Yes","No","No","DSL","No","Yes","Yes","Yes","Yes","Yes"
"174","0691-JVSYA",53,"Yes","One year","Yes","Bank transfer (automatic)",94.85,5000.2,"Yes","Female",0,"Yes","No","No","Fiber optic","No","No","Yes","No","Yes","Yes"
"175","5918-VUKWP",32,"Yes","One year","No","Bank transfer (automatic)",20.55,654.55,"No","Female",0,"No","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"176","1744-JHKYS",34,"Yes","Month-to-month","No","Electronic check",24.7,780.2,"No","Female",0,"Yes","No","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"177","2656-FMOKZ",15,"Yes","Month-to-month","Yes","Mailed check",74.45,1145.7,"Yes","Female",1,"No","No","Yes","Fiber optic","No","No","No","No","No","No"
"178","2070-FNEXE",7,"Yes","Month-to-month","No","Bank transfer (automatic)",76.45,503.6,"Yes","Female",1,"No","No","No","Fiber optic","Yes","No","No","No","No","No"
"179","5947-SGKCL",15,"Yes","Month-to-month","Yes","Bank transfer (automatic)",105.35,1559.25,"No","Female",0,"Yes","Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes"
"180","3712-PKXZA",61,"Yes","One year","Yes","Credit card (automatic)",20.55,1252,"No","Male",0,"Yes","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"181","6317-YPKDH",1,"No","Month-to-month","No","Bank transfer (automatic)",29.95,29.95,"Yes","Female",0,"No","No","No phone service","DSL","No","Yes","No","No","No","No"
"182","6582-OIVSP",1,"Yes","Month-to-month","No","Mailed check",45.3,45.3,"No","Female",0,"No","No","No","DSL","No","No","No","No","No","No"
"183","9367-WXLCH",8,"Yes","Month-to-month","No","Bank transfer (automatic)",84.5,662.65,"Yes","Male",0,"No","No","Yes","Fiber optic","No","No","No","No","No","Yes"
"184","5524-KHNJP",33,"Yes","One year","No","Credit card (automatic)",74.75,2453.3,"No","Male",0,"Yes","Yes","No","DSL","Yes","No","Yes","No","Yes","Yes"
"185","1918-ZBFQJ",13,"Yes","Month-to-month","Yes","Electronic check",79.25,1111.65,"Yes","Female",0,"No","No","No","Fiber optic","No","Yes","Yes","No","No","No"
"186","1024-GUALD",1,"No","Month-to-month","Yes","Electronic check",24.8,24.8,"Yes","Female",0,"Yes","No","No phone service","DSL","No","No","No","No","No","No"
"187","4827-USJHP",20,"Yes","Month-to-month","Yes","Mailed check",51.8,1023.85,"No","Male",0,"No","No","No","DSL","No","Yes","No","No","No","No"
"188","8167-GJLRN",3,"No","Month-to-month","No","Electronic check",30.4,82.15,"No","Male",0,"No","No","No phone service","DSL","No","No","No","Yes","No","No"
"189","0956-SYCWG",13,"Yes","One year","No","Electronic check",19.65,244.8,"No","Female",0,"No","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"190","8017-UVSZU",40,"Yes","Month-to-month","No","Credit card (automatic)",56.6,2379.1,"No","Female",0,"Yes","No","Yes","DSL","No","Yes","No","No","No","No"
"191","7100-FQPRV",43,"Yes","One year","Yes","Credit card (automatic)",71.9,3173.35,"No","Male",0,"Yes","Yes","Yes","DSL","Yes","No","No","Yes","No","Yes"
"192","2472-OVKUP",6,"Yes","Month-to-month","Yes","Electronic check",91,531,"Yes","Male",0,"Yes","No","No","Fiber optic","No","Yes","Yes","No","No","Yes"
"193","2984-RGEYA",69,"Yes","Two year","No","Bank transfer (automatic)",19.75,1375.4,"No","Female",0,"Yes","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"194","9680-NIAUV",72,"Yes","Two year","No","Credit card (automatic)",109.7,8129.3,"No","Female",0,"Yes","Yes","Yes","Fiber optic","Yes","Yes","Yes","No","Yes","Yes"
"195","2146-EGVDT",59,"Yes","Two year","No","Credit card (automatic)",19.3,1192.7,"No","Male",0,"Yes","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"196","2604-IJPDU",20,"Yes","Month-to-month","Yes","Electronic check",96.55,1901.65,"No","Female",0,"Yes","No","No","Fiber optic","Yes","Yes","No","Yes","Yes","No"
"197","9178-JHUVJ",24,"Yes","Two year","Yes","Bank transfer (automatic)",24.1,587.4,"No","Male",0,"Yes","Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"198","6168-YBYNP",59,"Yes","Month-to-month","Yes","Electronic check",111.35,6519.75,"No","Male",0,"No","No","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes"
"199","7255-SSFBC",72,"Yes","Two year","Yes","Bank transfer (automatic)",112.25,8041.65,"No","Male",0,"Yes","Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes"
"200","3645-DEYGF",1,"Yes","Month-to-month","No","Mailed check",20.75,20.75,"No","Male",0,"No","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"201","9323-HGFWY",27,"Yes","One year","Yes","Credit card (automatic)",101.9,2681.15,"No","Female",0,"Yes","No","No","Fiber optic","Yes","No","No","Yes","Yes","Yes"
"202","8544-GOQSH",14,"Yes","Month-to-month","Yes","Credit card (automatic)",80.05,1112.3,"No","Female",0,"No","No","No","Fiber optic","No","Yes","No","Yes","No","No"
"203","3363-DTIVD",71,"Yes","Two year","No","Electronic check",105.55,7405.5,"No","Male",0,"Yes","Yes","Yes","Fiber optic","Yes","No","Yes","No","Yes","Yes"
"204","7018-WBJNK",13,"Yes","Month-to-month","Yes","Credit card (automatic)",78.3,1033.95,"No","Male",0,"No","Yes","No","Fiber optic","No","No","No","No","Yes","No"
"205","9142-KZXOP",44,"Yes","Month-to-month","No","Credit card (automatic)",68.85,2958.95,"No","Male",0,"No","No","No","Fiber optic","No","No","No","No","No","No"
"206","7674-YTAFD",33,"Yes","One year","Yes","Bank transfer (automatic)",79.95,2684.85,"No","Female",0,"No","No","No","Fiber optic","No","Yes","No","Yes","No","No"
"207","6348-SNFUS",72,"No","Two year","Yes","Credit card (automatic)",55.45,4179.2,"No","Male",0,"Yes","Yes","No phone service","DSL","Yes","Yes","Yes","Yes","No","Yes"
"208","1285-OKIPP",1,"Yes","Month-to-month","No","Electronic check",79.9,79.9,"Yes","Male",0,"No","No","No","Fiber optic","No","No","No","No","No","Yes"
"209","7825-ECJRF",19,"Yes","Month-to-month","Yes","Electronic check",106.6,1934.45,"Yes","Female",0,"No","No","No","Fiber optic","Yes","No","Yes","Yes","Yes","Yes"
"210","1347-KTTTA",64,"Yes","One year","Yes","Credit card (automatic)",102.45,6654.1,"No","Male",0,"Yes","No","No","Fiber optic","No","Yes","Yes","Yes","Yes","Yes"
"211","7841-TZDMQ",2,"Yes","Month-to-month","Yes","Credit card (automatic)",46,84.5,"Yes","Male",0,"No","No","No","DSL","No","No","No","No","No","No"
"212","4195-NZGTA",1,"No","Month-to-month","No","Electronic check",25.25,25.25,"No","Female",0,"No","No","No phone service","DSL","No","No","No","No","No","No"
"213","7157-SMCFK",61,"Yes","Two year","No","Mailed check",19.75,1124.2,"No","Male",0,"No","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"214","4709-LKHYG",29,"Yes","One year","No","Electronic check",20,540.05,"No","Female",0,"Yes","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"215","2504-DSHIH",23,"Yes","Month-to-month","No","Electronic check",86.8,1975.85,"No","Male",1,"Yes","No","Yes","Fiber optic","No","No","No","No","No","Yes"
"216","0699-NDKJM",57,"No","Month-to-month","Yes","Bank transfer (automatic)",58.75,3437.45,"No","Female",0,"Yes","No","No phone service","DSL","Yes","Yes","Yes","No","Yes","Yes"
"217","9286-BHDQG",72,"No","Two year","No","Credit card (automatic)",45.25,3139.8,"No","Male",0,"Yes","Yes","No phone service","DSL","Yes","Yes","Yes","Yes","No","No"
"218","0230-WEQUW",66,"No","Two year","Yes","Bank transfer (automatic)",56.6,3789.2,"No","Male",0,"Yes","No","No phone service","DSL","Yes","Yes","Yes","Yes","Yes","No"
"219","2040-LDIWQ",65,"Yes","Two year","Yes","Bank transfer (automatic)",84.2,5324.5,"No","Male",0,"Yes","Yes","Yes","DSL","No","Yes","Yes","Yes","Yes","Yes"
"220","6496-JDSSB",8,"Yes","Month-to-month","Yes","Bank transfer (automatic)",80,624.6,"No","Female",0,"No","No","No","Fiber optic","No","No","No","No","Yes","No"
"221","9408-SSNVZ",4,"Yes","Month-to-month","Yes","Electronic check",70.15,268.35,"Yes","Female",0,"No","No","No","Fiber optic","No","No","No","No","No","No"
"222","4443-EMBNA",71,"Yes","Two year","No","Bank transfer (automatic)",24.75,1836.9,"No","Female",0,"Yes","No","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"223","6469-MRVET",1,"Yes","One year","Yes","Electronic check",20.2,20.2,"No","Male",0,"Yes","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"224","0742-MOABM",4,"Yes","Month-to-month","No","Mailed check",50.05,179.35,"Yes","Male",0,"Yes","No","No","DSL","No","No","No","Yes","No","No"
"225","5961-VUSRV",12,"Yes","One year","Yes","Bank transfer (automatic)",19.35,219.35,"No","Female",0,"No","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"226","6778-JFCMK",24,"No","One year","Yes","Mailed check",50.6,1288.75,"No","Male",0,"No","No","No phone service","DSL","Yes","No","No","No","Yes","Yes"
"227","6341-JVQGF",31,"Yes","One year","Yes","Mailed check",81.15,2545.75,"No","Female",0,"Yes","Yes","No","DSL","Yes","No","Yes","Yes","Yes","Yes"
"228","2232-DMLXU",1,"Yes","Month-to-month","No","Mailed check",55.2,55.2,"Yes","Female",0,"Yes","No","No","DSL","No","No","No","No","Yes","No"
"229","4811-JBUVU",30,"Yes","Month-to-month","Yes","Credit card (automatic)",89.9,2723.15,"No","Male",0,"No","No","Yes","Fiber optic","No","No","No","Yes","No","Yes"
"230","0945-TSONX",47,"Yes","Two year","Yes","Credit card (automatic)",85.3,4107.25,"No","Female",0,"Yes","Yes","Yes","DSL","Yes","Yes","No","Yes","Yes","Yes"
"231","2651-ZCBXV",54,"Yes","Two year","Yes","Credit card (automatic)",108,5760.65,"No","Male",0,"No","No","Yes","Fiber optic","Yes","Yes","No","Yes","Yes","Yes"
"232","3316-UWXUY",50,"Yes","Month-to-month","Yes","Credit card (automatic)",93.5,4747.5,"No","Male",0,"No","No","No","Fiber optic","Yes","Yes","No","Yes","No","Yes"
"233","8937-RDTHP",1,"Yes","Month-to-month","Yes","Mailed check",84.6,84.6,"Yes","Male",0,"No","No","No","Fiber optic","Yes","No","No","No","No","Yes"
"234","7083-MIOPC",72,"Yes","Two year","No","Credit card (automatic)",20.25,1566.9,"No","Female",0,"No","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"235","1984-GPTEH",29,"Yes","Month-to-month","No","Electronic check",25.15,702,"No","Female",0,"No","No","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"236","1251-KRREG",2,"Yes","Month-to-month","Yes","Mailed check",54.4,114.1,"Yes","Male",0,"No","No","Yes","DSL","No","Yes","No","No","No","No"
"237","0621-JFHOL",10,"No","Two year","Yes","Mailed check",29.6,299.05,"No","Female",0,"No","No","No phone service","DSL","No","No","No","Yes","No","No"
"238","9903-LYSAB",18,"Yes","Month-to-month","Yes","Electronic check",73.15,1305.95,"No","Male",0,"Yes","No","Yes","Fiber optic","No","No","No","No","No","No"
"239","0094-OIFMO",11,"Yes","Month-to-month","Yes","Electronic check",95,1120.3,"Yes","Female",1,"No","No","No","Fiber optic","No","Yes","No","No","Yes","Yes"
"240","9227-UAQFT",16,"Yes","Two year","No","Mailed check",19.75,284.35,"No","Male",0,"No","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"241","7301-ABVAD",72,"Yes","Two year","No","Bank transfer (automatic)",86.6,6350.5,"No","Female",0,"No","No","Yes","DSL","No","Yes","Yes","Yes","Yes","Yes"
"242","6614-FHDBO",72,"Yes","Two year","No","Bank transfer (automatic)",109.2,7878.3,"No","Male",0,"No","No","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes"
"243","7576-ASEJU",41,"Yes","One year","Yes","Credit card (automatic)",74.7,3187.65,"No","Female",0,"Yes","Yes","No","DSL","Yes","No","No","Yes","Yes","Yes"
"244","9058-HRZSV",65,"Yes","Month-to-month","No","Electronic check",94.4,6126.15,"No","Female",1,"Yes","No","No","Fiber optic","Yes","Yes","Yes","No","No","Yes"
"245","4522-AKYLR",13,"Yes","Month-to-month","Yes","Electronic check",54.8,731.3,"No","Female",1,"No","No","No","DSL","No","Yes","Yes","No","No","No"
"246","0221-WMXNQ",4,"Yes","Month-to-month","No","Electronic check",75.35,273.4,"No","Male",1,"No","No","No","Fiber optic","Yes","No","No","No","No","No"
"247","0303-UNCIP",41,"Yes","One year","No","Mailed check",65,2531.8,"No","Male",0,"No","No","Yes","DSL","No","No","Yes","No","No","Yes"
"248","9947-OTFQU",15,"Yes","Month-to-month","Yes","Electronic check",74.4,1074.3,"Yes","Male",1,"No","No","No","Fiber optic","No","Yes","No","No","No","No"
"249","0322-YINQP",1,"Yes","Month-to-month","Yes","Mailed check",48.55,48.55,"Yes","Male",0,"No","No","No","DSL","Yes","No","No","No","No","No"
"250","0959-WHOKV",42,"Yes","One year","Yes","Electronic check",99,4298.45,"No","Male",0,"No","No","Yes","Fiber optic","Yes","Yes","Yes","No","No","Yes"
"251","4075-JFPGR",51,"Yes","One year","Yes","Electronic check",93.5,4619.55,"No","Female",0,"Yes","No","No","Fiber optic","Yes","Yes","Yes","No","Yes","No"
"252","4629-NRXKX",2,"Yes","Month-to-month","No","Electronic check",70.4,147.15,"Yes","Female",0,"Yes","Yes","No","Fiber optic","No","No","No","No","No","No"
"253","9514-JDSKI",1,"No","Month-to-month","No","Electronic check",40.2,40.2,"Yes","Male",1,"Yes","No","No phone service","DSL","No","Yes","No","No","Yes","No"
